Ad_Group1,Dealer Name(match),Count,Est_IHD,Total_Calls,Retailer_Cost
RADIUS,7.00219e+09,125,2018-09-10,,73.35
RADIUS,7.01215e+09,75,2018-09-10,,51.51
RADIUS,42211,125,2018-09-10,2.0,80.69
RADIUS,208047,75,2018-09-10,2.0,56.66
RADIUS,73677,7474,2018-09-10,10.0,5133.14
RADIUS,89949,125,2018-09-10,3.0,80.69
RADIUS,7.00029e+09,75,2018-09-10,,51.51
RADIUS,7.00001e+09,75,2018-09-10,,51.51
RADIUS,59272,375,2018-09-10,6.0,242.06
RADIUS,53884,1669,2018-09-10,2.0,827.16
RADIUS,80366,450,2018-09-10,,339.98
RADIUS,67411,75,2018-09-10,,56.66
RADIUS,76745,150,2018-09-10,1.0,113.33
RADIUS,64925,375,2018-09-10,6.0,242.06
RADIUS,85092,125,2018-09-10,,73.35
RADIUS,214636,625,2018-09-10,,366.75
RADIUS,211835,3000,2018-09-10,2.0,1351.5
RADIUS,209453,75,2018-09-10,,51.51
RADIUS,7.01121e+09,125,2018-09-10,,80.69
RADIUS,7.02733e+09,625,2018-09-10,,366.75
BULK,41432,3000,2018-09-10,27.0,1413.3
BULK,84685,3000,2018-09-10,6.0,1284.9
RADIUS,223559,600,2018-09-10,32.0,270.3
RADIUS,42564,3000,2018-09-10,16.0,1486.8
BULK,67411,3251,2018-09-17,18.0,1531.55
GENERIC,69141,6758,2018-09-17,41.0,2459.91
GENERIC,44902,3000,2018-09-17,12.0,1201.2
GENERIC,80366,8215,2018-09-17,26.0,3289.29
GENERIC,7.00005e+09,22824,2018-09-17,172.0,7052.62
RADIUS,7.00249e+09,75,2018-09-17,,51.51
RADIUS,69908,375,2018-09-17,,185.85
RADIUS,69064,625,2018-09-17,12.0,366.75
RADIUS,54704,750,2018-09-17,1.0,371.7
RADIUS,523,150,2018-09-17,,113.33
RADIUS,7.00004e+09,125,2018-09-17,,73.35
RADIUS,211483,1500,2018-09-17,3.0,1030.2
RADIUS,7.00013e+09,375,2018-09-17,,257.55
RADIUS,7.02965e+09,375,2018-09-17,2.0,220.05
RADIUS,7.00004e+09,250,2018-09-17,,146.7
RADIUS,71627,75,2018-09-17,,51.51
RADIUS,213522,375,2018-09-17,2.0,257.55
RADIUS,69614,75,2018-09-17,3.0,56.66
RADIUS,89698,191,2018-09-17,2.0,123.29
RADIUS,72086,1125,2018-09-17,4.0,600.15
RADIUS,51006,1250,2018-09-17,1.0,619.5
RADIUS,65925,375,2018-09-17,,185.85
RADIUS,89695,75,2018-09-17,,56.66
RADIUS,7.02738e+09,1000,2018-09-17,3.0,586.8
RADIUS,0,250,2018-09-17,2.0,146.7
RADIUS,212619,250,2018-09-17,1.0,146.7
RADIUS,7.01112e+09,250,2018-09-17,,112.63
RADIUS,7.00029e+09,375,2018-09-17,,220.05
RADIUS,7.00029e+09,1875,2018-09-17,8.0,1100.25
RADIUS,7.00221e+09,125,2018-09-17,1.0,73.35
RADIUS,7.00008e+09,125,2018-09-17,,73.35
RADIUS,212759,75,2018-09-17,3.0,51.51
RADIUS,88348,75,2018-09-17,,51.51
RADIUS,88348,75,2018-09-17,,51.51
RADIUS,213907,125,2018-09-17,,73.35
RADIUS,40364,600,2018-09-17,5.0,453.3
RADIUS,7.02214e+09,125,2018-09-17,,73.35
RADIUS,7.02214e+09,250,2018-09-17,1.0,146.7
RADIUS,7.00001e+09,125,2018-09-17,1.0,73.35
RADIUS,72097,750,2018-09-17,3.0,337.88
RADIUS,7.02679e+09,72,2018-09-17,,73.35
RADIUS,7.02679e+09,125,2018-09-17,,73.35
RADIUS,213928,89,2018-09-17,,52.23
RADIUS,7.00219e+09,125,2018-09-17,,73.35
RADIUS,86368,500,2018-09-17,4.0,293.4
RADIUS,73677,7425,2018-09-17,13.0,5099.49
RADIUS,217081,75,2018-09-17,,51.51
RADIUS,7.00002e+09,125,2018-09-17,,73.35
RADIUS,89949,250,2018-09-17,1.0,161.38
RADIUS,7.00004e+09,75,2018-09-17,,51.51
RADIUS,7.00101e+09,125,2018-09-17,3.0,73.35
RADIUS,213345,250,2018-09-17,,146.7
RADIUS,59272,375,2018-09-17,3.0,242.06
RADIUS,53884,1658,2018-09-17,1.0,821.7
RADIUS,80366,375,2018-09-17,,283.31
RADIUS,214636,250,2018-09-17,,146.7
RADIUS,7.02464e+09,125,2018-09-17,,73.35
RADIUS,211835,2750,2018-09-17,3.0,1238.88
RADIUS,209453,150,2018-09-17,,103.02
RADIUS,213705,125,2018-09-17,,80.69
RADIUS,76059,250,2018-09-17,,161.38
RADIUS,7.02733e+09,256,2018-09-17,1.0,150.22
BULK,16559,3000,2018-09-17,7.0,1413.3
GENERIC,69064,3000,2018-09-17,46.0,1092.0
GENERIC,45094,6087,2018-09-17,30.0,2437.23
GENERIC,75419,3000,2018-09-17,122.0,1201.2
RADIUS,75885,2000,2018-09-17,10.0,991.2
BULK,1781,3000,2018-09-24,13.0,1413.3
BULK,76983,3000,2018-09-24,6.0,1413.3
BULK,210420,3000,2018-09-24,2.0,1413.3
BULK,76202,5307,2018-09-24,34.0,2124.92
BULK,31447,3000,2018-09-24,17.0,1413.3
GENERIC,84325,3000,2018-09-24,30.0,1201.2
GENERIC,37184,3000,2018-09-24,4.0,1201.2
GENERIC,26513,3000,2018-09-24,11.0,1201.2
GENERIC,7.00038e+09,22056,2018-09-24,194.0,8028.38
GENERIC,71258,3000,2018-09-24,19.0,1201.2
GENERIC,42246,3000,2018-09-24,22.0,1201.2
GENERIC,88834,3000,2018-09-24,13.0,1201.2
GENERIC,25917,3000,2018-09-24,24.0,1201.2
BULK,41432,3000,2018-09-24,29.0,1413.3
BULK,41330,3631,2018-09-24,5.0,1710.56
GENERIC,70174,4282,2018-09-24,12.0,1714.51
GENERIC,40756,3121,2018-09-24,8.0,1249.65
GENERIC,26337,5000,2018-09-24,16.0,2002.0
GENERIC,31762,3000,2018-09-24,18.0,1201.2
GENERIC,7.02733e+09,7582,2018-09-24,29.0,2759.85
RADIUS,69908,375,2018-09-24,,185.85
RADIUS,54704,500,2018-09-24,1.0,247.8
RADIUS,69211,375,2018-09-24,1.0,220.05
RADIUS,523,150,2018-09-24,1.0,113.33
RADIUS,213566,75,2018-09-24,2.0,51.51
RADIUS,42604,250,2018-09-24,2.0,123.9
RADIUS,44941,75,2018-09-24,2.0,56.66
RADIUS,7.00004e+09,125,2018-09-24,,73.35
RADIUS,211483,1275,2018-09-24,5.0,875.67
RADIUS,7.00013e+09,150,2018-09-24,,103.02
RADIUS,212626,75,2018-09-24,,51.51
RADIUS,7.02965e+09,375,2018-09-24,6.0,220.05
RADIUS,84428,125,2018-09-24,,73.35
RADIUS,7.00004e+09,375,2018-09-24,,220.05
RADIUS,7.02695e+09,125,2018-09-24,2.0,73.35
RADIUS,219227,125,2018-09-24,,73.35
RADIUS,72086,750,2018-09-24,2.0,440.1
RADIUS,7.00051e+09,125,2018-09-24,,73.35
RADIUS,78930,225,2018-09-24,,169.99
RADIUS,51006,750,2018-09-24,10.0,371.7
RADIUS,7.02738e+09,1375,2018-09-24,2.0,806.85
RADIUS,0,250,2018-09-24,1.0,146.7
RADIUS,212619,250,2018-09-24,,146.7
RADIUS,212619,250,2018-09-24,4.0,146.7
RADIUS,7.00125e+09,125,2018-09-24,1.0,73.35
RADIUS,223570,125,2018-09-24,,80.69
RADIUS,7.00008e+09,125,2018-09-24,1.0,73.35
RADIUS,76142,125,2018-09-24,1.0,80.69
RADIUS,7.00004e+09,125,2018-09-24,,73.35
RADIUS,88348,75,2018-09-24,,51.51
RADIUS,88348,225,2018-09-24,,154.53
RADIUS,40364,525,2018-09-24,1.0,396.64
RADIUS,7.02214e+09,125,2018-09-24,,73.35
RADIUS,7.02214e+09,375,2018-09-24,1.0,220.05
RADIUS,7.02679e+09,625,2018-09-24,,366.75
RADIUS,7.02679e+09,125,2018-09-24,,73.35
RADIUS,7.03e+09,150,2018-09-24,1.0,103.02
RADIUS,7.00219e+09,125,2018-09-24,,73.35
RADIUS,86368,375,2018-09-24,3.0,220.05
RADIUS,73677,6525,2018-09-24,14.0,4481.37
RADIUS,7.00002e+09,250,2018-09-24,,146.7
RADIUS,89949,250,2018-09-24,,161.38
RADIUS,26992,125,2018-09-24,7.0,80.69
RADIUS,7.00001e+09,75,2018-09-24,1.0,51.51
RADIUS,7.00029e+09,150,2018-09-24,3.0,103.02
RADIUS,7.00001e+09,75,2018-09-24,,51.51
RADIUS,213345,125,2018-09-24,,73.35
RADIUS,59272,125,2018-09-24,,80.69
RADIUS,7.00004e+09,125,2018-09-24,,73.35
RADIUS,53884,1125,2018-09-24,19.0,557.55
RADIUS,80366,150,2018-09-24,1.0,113.33
RADIUS,67411,75,2018-09-24,3.0,56.66
RADIUS,85092,250,2018-09-24,4.0,161.38
RADIUS,214636,500,2018-09-24,2.0,293.4
RADIUS,211835,2500,2018-09-24,7.0,1126.25
RADIUS,209453,150,2018-09-24,,103.02
RADIUS,7.01121e+09,125,2018-09-24,1.0,80.69
RADIUS,76059,250,2018-09-24,,161.38
RADIUS,7.02733e+09,762,2018-09-24,,447.14
BULK,52109,3000,2018-09-24,10.0,1413.3
GENERIC,68611,7180,2018-09-24,50.0,2874.87
GENERIC,206609,3000,2018-09-24,23.0,1201.2
GENERIC,53005,3000,2018-09-24,20.0,1201.2
GENERIC,72738,3000,2018-09-24,11.0,1092.0
RADIUS,54578,4200,2018-09-24,40.0,2279.76
RADIUS,54578,3800,2018-09-24,19.0,1883.28
RADIUS,7.00119e+09,1800,2018-09-24,3.0,810.9
RADIUS,43450,10000,2018-09-24,,4956.0
RADIUS,43450,3600,2018-09-24,107.0,1883.28
BULK,88348,6300,2018-10-01,9.0,2293.2
BULK,41330,3631,2018-10-01,17.0,1710.56
GENERIC,7.00004e+09,10457,2018-10-01,45.0,3806.35
GENERIC,7.00015e+09,10000,2018-10-01,58.0,3640.0
GENERIC,75885,3000,2018-10-01,22.0,1201.2
GENERIC,213309,5040,2018-10-01,42.0,1834.56
GENERIC,7.00005e+09,3000,2018-10-01,17.0,1092.0
GENERIC,7.02842e+09,9615,2018-10-01,45.0,3499.86
GENERIC,523,3000,2018-10-01,30.0,1201.2
RADIUS,7.00249e+09,225,2018-10-01,1.0,154.53
RADIUS,72946,375,2018-10-01,1.0,220.05
RADIUS,213627,803,2018-10-01,2.0,361.75
RADIUS,213566,150,2018-10-01,2.0,103.02
RADIUS,211483,1725,2018-10-01,6.0,1184.73
RADIUS,7.00013e+09,225,2018-10-01,,154.53
RADIUS,212626,150,2018-10-01,1.0,103.02
RADIUS,7.02965e+09,125,2018-10-01,,73.35
RADIUS,84428,125,2018-10-01,,73.35
RADIUS,7.00004e+09,125,2018-10-01,,73.35
RADIUS,7.01063e+09,375,2018-10-01,,168.94
RADIUS,7.00052e+09,125,2018-10-01,2.0,73.35
RADIUS,219227,125,2018-10-01,1.0,73.35
RADIUS,72086,1875,2018-10-01,6.0,1100.25
RADIUS,7.00051e+09,125,2018-10-01,,73.35
RADIUS,213674,125,2018-10-01,,73.35
RADIUS,7.00138e+09,125,2018-10-01,1.0,73.35
RADIUS,7.0014e+09,125,2018-10-01,,73.35
RADIUS,7.02738e+09,625,2018-10-01,,366.75
RADIUS,0,125,2018-10-01,,73.35
RADIUS,212619,125,2018-10-01,,73.35
RADIUS,212619,125,2018-10-01,,73.35
RADIUS,7.01112e+09,250,2018-10-01,,112.63
RADIUS,7.00029e+09,250,2018-10-01,1.0,146.7
RADIUS,7.00029e+09,4125,2018-10-01,8.0,2420.55
RADIUS,7.00221e+09,125,2018-10-01,,73.35
RADIUS,7.00009e+09,125,2018-10-01,,73.35
RADIUS,7.00009e+09,250,2018-10-01,,146.7
RADIUS,7.00008e+09,375,2018-10-01,,220.05
RADIUS,7.00004e+09,125,2018-10-01,,73.35
RADIUS,7.02214e+09,250,2018-10-01,4.0,146.7
RADIUS,7.02214e+09,125,2018-10-01,,73.35
RADIUS,7.03235e+09,125,2018-10-01,,73.35
RADIUS,7.02679e+09,375,2018-10-01,,220.05
RADIUS,7.02679e+09,250,2018-10-01,,146.7
RADIUS,213928,125,2018-10-01,,73.35
RADIUS,7.03e+09,150,2018-10-01,,103.02
RADIUS,73311,150,2018-10-01,,103.02
RADIUS,7.00219e+09,125,2018-10-01,,73.35
RADIUS,7.00219e+09,125,2018-10-01,,73.35
RADIUS,7.01215e+09,75,2018-10-01,2.0,51.51
RADIUS,86368,375,2018-10-01,1.0,220.05
RADIUS,73677,9107,2018-10-01,12.0,6254.69
RADIUS,217081,150,2018-10-01,2.0,103.02
RADIUS,7.02796e+09,125,2018-10-01,,73.35
RADIUS,7.00004e+09,75,2018-10-01,,51.51
RADIUS,7.00001e+09,75,2018-10-01,2.0,51.51
RADIUS,7.00001e+09,75,2018-10-01,,51.51
RADIUS,7.00029e+09,225,2018-10-01,7.0,154.53
RADIUS,7.00001e+09,225,2018-10-01,,154.53
RADIUS,7.00001e+09,75,2018-10-01,,51.51
RADIUS,7.00004e+09,125,2018-10-01,2.0,73.35
RADIUS,214636,125,2018-10-01,,73.35
RADIUS,211835,4250,2018-10-01,7.0,1914.63
RADIUS,7.02733e+09,896,2018-10-01,,525.77
RADIUS,213527,150,2018-10-01,2.0,103.02
GENERIC,69157,3000,2018-10-01,14.0,1092.0
GENERIC,7.00004e+09,3000,2018-10-01,7.0,1092.0
GENERIC,89695,3000,2018-10-01,19.0,1201.2
GENERIC,70993,3000,2018-10-01,11.0,1201.2
RADIUS,208453,75,2018-10-01,,56.66
RADIUS,69908,375,2018-10-01,,185.85
RADIUS,54704,1750,2018-10-01,1.0,867.3
RADIUS,44941,75,2018-10-01,,56.66
RADIUS,210401,125,2018-10-01,,80.69
RADIUS,78930,675,2018-10-01,2.0,509.96
RADIUS,89695,125,2018-10-01,1.0,80.69
RADIUS,223570,125,2018-10-01,3.0,80.69
RADIUS,40364,1125,2018-10-01,2.0,849.94
RADIUS,89356,500,2018-10-01,3.0,247.8
RADIUS,89949,125,2018-10-01,1.0,80.69
RADIUS,59272,375,2018-10-01,,242.06
RADIUS,76745,75,2018-10-01,,56.66
RADIUS,85092,125,2018-10-01,1.0,73.35
RADIUS,213705,125,2018-10-01,1.0,80.69
RADIUS,76059,375,2018-10-01,2.0,242.06
RADIUS,7.00179e+09,600,2018-10-01,2.0,270.3
RADIUS,7.00029e+09,600,2018-10-01,1.0,270.3
RADIUS,217236,1000,2018-10-01,8.0,450.5
GENERIC,69064,5400,2018-10-08,27.0,1965.6
GENERIC,213569,3000,2018-10-08,13.0,1092.0
GENERIC,7.00162e+09,16737,2018-10-08,34.0,6092.27
GENERIC,217081,12315,2018-10-08,26.0,4482.66
RADIUS,72946,375,2018-10-08,3.0,220.05
RADIUS,211483,1350,2018-10-08,8.0,927.18
RADIUS,84428,125,2018-10-08,,73.35
RADIUS,7.00004e+09,250,2018-10-08,2.0,146.7
RADIUS,71627,225,2018-10-08,1.0,154.53
RADIUS,73093,125,2018-10-08,2.0,73.35
RADIUS,213939,125,2018-10-08,,73.35
RADIUS,219227,375,2018-10-08,,220.05
RADIUS,72086,1500,2018-10-08,16.0,880.2
RADIUS,7.00051e+09,250,2018-10-08,,146.7
RADIUS,213674,125,2018-10-08,,73.35
RADIUS,7.02738e+09,1250,2018-10-08,1.0,733.5
RADIUS,0,125,2018-10-08,2.0,73.35
RADIUS,212619,125,2018-10-08,,73.35
RADIUS,212619,250,2018-10-08,,146.7
RADIUS,7.01112e+09,250,2018-10-08,,112.63
RADIUS,7.00125e+09,250,2018-10-08,,146.7
RADIUS,7.00029e+09,625,2018-10-08,2.0,366.75
RADIUS,7.00029e+09,1875,2018-10-08,12.0,1100.25
RADIUS,7.00009e+09,250,2018-10-08,3.0,146.7
RADIUS,7.00008e+09,250,2018-10-08,1.0,146.7
RADIUS,7.00004e+09,250,2018-10-08,,146.7
RADIUS,7.00002e+09,75,2018-10-08,,51.51
RADIUS,7.02214e+09,375,2018-10-08,1.0,220.05
RADIUS,213733,125,2018-10-08,1.0,73.35
RADIUS,7.03235e+09,125,2018-10-08,3.0,73.35
RADIUS,7.03235e+09,125,2018-10-08,,73.35
RADIUS,7.02679e+09,500,2018-10-08,2.0,293.4
RADIUS,7.02679e+09,125,2018-10-08,,73.35
RADIUS,7.02528e+09,125,2018-10-08,,73.35
RADIUS,213928,125,2018-10-08,,73.35
RADIUS,73311,75,2018-10-08,,51.51
RADIUS,7.00219e+09,125,2018-10-08,,73.35
RADIUS,7.02687e+09,125,2018-10-08,,73.35
RADIUS,73677,6502,2018-10-08,42.0,4465.57
RADIUS,7.02796e+09,125,2018-10-08,,73.35
RADIUS,7.00001e+09,75,2018-10-08,,51.51
RADIUS,7.00001e+09,75,2018-10-08,1.0,51.51
RADIUS,213345,125,2018-10-08,,73.35
RADIUS,7.00004e+09,125,2018-10-08,,73.35
RADIUS,214636,500,2018-10-08,,293.4
RADIUS,211835,750,2018-10-08,3.0,337.88
RADIUS,209453,75,2018-10-08,,51.51
RADIUS,7.02733e+09,625,2018-10-08,,366.75
BULK,0,3000,2018-10-08,2.0,1284.9
GENERIC,72946,3000,2018-10-08,20.0,1092.0
GENERIC,7.00004e+09,3000,2018-10-08,24.0,1092.0
GENERIC,7.00024e+09,3000,2018-10-08,23.0,1092.0
GENERIC,223880,3000,2018-10-08,33.0,1092.0
GENERIC,0,3443,2018-10-08,21.0,1253.25
GENERIC,213678,4250,2018-10-08,22.0,1547.0
GENERIC,213430,4000,2018-10-08,23.0,1456.0
GENERIC,7.00055e+09,6868,2018-10-08,55.0,2499.95
RADIUS,69908,375,2018-10-08,1.0,185.85
RADIUS,54704,500,2018-10-08,6.0,247.8
RADIUS,70590,125,2018-10-08,2.0,80.69
RADIUS,78930,75,2018-10-08,1.0,56.66
RADIUS,223570,250,2018-10-08,,161.38
RADIUS,76142,125,2018-10-08,2.0,80.69
RADIUS,40364,450,2018-10-08,2.0,339.98
RADIUS,41152,75,2018-10-08,15.0,56.66
RADIUS,67588,250,2018-10-08,3.0,123.9
RADIUS,89949,250,2018-10-08,2.0,161.38
RADIUS,59272,250,2018-10-08,,161.38
RADIUS,76745,300,2018-10-08,,226.65
RADIUS,85092,250,2018-10-08,1.0,161.38
RADIUS,7.00179e+09,600,2018-10-08,,270.3
RADIUS,77711,1800,2018-10-08,6.0,810.9
RADIUS,7.00029e+09,18125,2018-10-08,146.0,11002.5
RADIUS,42564,3600,2018-10-08,3.0,1784.16
BULK,41432,5000,2018-10-15,10.0,2273.0
GENERIC,69064,3000,2018-10-15,,1092.0
GENERIC,69064,3000,2018-10-15,39.0,1092.0
GENERIC,7.00004e+09,12895,2018-10-15,94.0,4250.06
GENERIC,213668,13736,2018-10-15,60.0,4999.9
RADIUS,213432,200,2018-10-15,1.0,90.1
GENERIC,51920,3000,2018-10-15,29.0,1201.2
GENERIC,7.02965e+09,3000,2018-10-15,21.0,1092.0
GENERIC,7.01098e+09,5000,2018-10-15,44.0,1820.0
GENERIC,7.00038e+09,4996,2018-10-15,58.0,1818.54
GENERIC,7.00038e+09,4379,2018-10-15,38.0,1593.96
GENERIC,69147,3000,2018-10-15,23.0,1092.0
GENERIC,70993,3000,2018-10-15,21.0,1201.2
GENERIC,72738,3000,2018-10-15,18.0,1092.0
GENERIC,213705,3000,2018-10-15,19.0,1201.2
GENERIC,223880,3000,2018-10-15,,1092.0
RADIUS,211257,1200,2018-10-15,11.0,594.72
RADIUS,217009,400,2018-10-15,6.0,180.2
RADIUS,42564,2000,2018-10-15,17.0,991.2
RADIUS,72991,800,2018-10-15,6.0,360.4
BULK,41432,5000,2018-10-22,24.0,2273.0
GENERIC,213930,10000,2018-10-22,,3640.0
GENERIC,223880,3000,2018-10-22,278.0,1092.0
GENERIC,213309,3000,2018-10-22,10.0,1092.0
GENERIC,7.00005e+09,20302,2018-10-22,65.0,6419.17
GENERIC,213524,3671,2018-10-22,20.0,1336.24
RADIUS,72946,625,2018-10-22,1.0,366.75
RADIUS,211483,1200,2018-10-22,5.0,824.16
RADIUS,212626,150,2018-10-22,,103.02
RADIUS,84428,250,2018-10-22,,146.7
RADIUS,7.00004e+09,250,2018-10-22,,146.7
RADIUS,213939,125,2018-10-22,,73.35
RADIUS,213522,300,2018-10-22,,206.04
RADIUS,72086,1375,2018-10-22,4.0,806.85
RADIUS,7.02864e+09,125,2018-10-22,3.0,73.35
RADIUS,7.00051e+09,125,2018-10-22,,73.35
RADIUS,7.00009e+09,125,2018-10-22,12.0,73.35
RADIUS,70396,375,2018-10-22,7.0,168.94
RADIUS,213957,125,2018-10-22,,73.35
RADIUS,7.02738e+09,1250,2018-10-22,2.0,733.5
RADIUS,212619,125,2018-10-22,1.0,73.35
RADIUS,7.00125e+09,125,2018-10-22,1.0,73.35
RADIUS,7.01012e+09,125,2018-10-22,,73.35
RADIUS,7.00029e+09,1625,2018-10-22,1.0,953.55
RADIUS,7.00221e+09,125,2018-10-22,4.0,73.35
RADIUS,7.00009e+09,250,2018-10-22,3.0,146.7
RADIUS,7.00008e+09,250,2018-10-22,,146.7
RADIUS,7.00004e+09,125,2018-10-22,1.0,73.35
RADIUS,7.01182e+09,125,2018-10-22,,73.35
RADIUS,7.01182e+09,250,2018-10-22,,146.7
RADIUS,7.00002e+09,75,2018-10-22,,51.51
RADIUS,212759,75,2018-10-22,2.0,51.51
RADIUS,7.02214e+09,250,2018-10-22,1.0,146.7
RADIUS,7.02679e+09,500,2018-10-22,,293.4
RADIUS,7.02679e+09,375,2018-10-22,,220.05
RADIUS,7.02528e+09,250,2018-10-22,,146.7
RADIUS,213928,125,2018-10-22,,73.35
RADIUS,73311,150,2018-10-22,1.0,103.02
RADIUS,7.00051e+09,125,2018-10-22,,73.35
RADIUS,7.00219e+09,125,2018-10-22,,73.35
RADIUS,7.00219e+09,250,2018-10-22,,146.7
RADIUS,86368,625,2018-10-22,,366.75
RADIUS,69217,125,2018-10-22,,73.35
RADIUS,73677,6225,2018-10-22,14.0,4275.33
RADIUS,217081,75,2018-10-22,,51.51
RADIUS,211891,125,2018-10-22,,73.35
RADIUS,7.00001e+09,75,2018-10-22,,51.51
RADIUS,7.00001e+09,75,2018-10-22,,51.51
RADIUS,7.00001e+09,75,2018-10-22,,51.51
RADIUS,7.00101e+09,250,2018-10-22,,146.7
RADIUS,213345,250,2018-10-22,3.0,146.7
RADIUS,7.02794e+09,125,2018-10-22,2.0,73.35
RADIUS,7.00004e+09,125,2018-10-22,,73.35
RADIUS,7.00004e+09,125,2018-10-22,1.0,73.35
RADIUS,214636,250,2018-10-22,1.0,146.7
RADIUS,211835,4250,2018-10-22,8.0,1914.63
RADIUS,209453,75,2018-10-22,,51.51
RADIUS,7.02733e+09,404,2018-10-22,1.0,237.07
RADIUS,213527,75,2018-10-22,,51.51
BULK,77711,3000,2018-10-22,3.0,1284.9
GENERIC,44902,3000,2018-10-22,15.0,1201.2
GENERIC,84076,5000,2018-10-22,48.0,1820.0
GENERIC,88834,3000,2018-10-22,22.0,1201.2
RADIUS,54704,750,2018-10-22,,371.7
RADIUS,523,225,2018-10-22,2.0,169.99
RADIUS,69614,75,2018-10-22,5.0,56.66
RADIUS,210401,125,2018-10-22,,80.69
RADIUS,223570,500,2018-10-22,5.0,322.75
RADIUS,40364,375,2018-10-22,4.0,283.31
RADIUS,208047,75,2018-10-22,,56.66
RADIUS,89949,250,2018-10-22,1.0,161.38
RADIUS,42220,125,2018-10-22,1.0,80.69
RADIUS,59272,125,2018-10-22,1.0,80.69
RADIUS,76745,75,2018-10-22,,56.66
RADIUS,7.01121e+09,125,2018-10-22,2.0,80.69
RADIUS,213705,375,2018-10-22,,242.06
RADIUS,76059,125,2018-10-22,,80.69
BULK,76983,3000,2018-10-29,4.0,1413.3
GENERIC,31047,3000,2018-10-29,20.0,1201.2
GENERIC,7.00038e+09,14055,2018-10-29,100.0,5116.02
GENERIC,7.02208e+09,1000,2018-10-29,8.0,395.0
GENERIC,26513,500,2018-10-29,2.0,197.5
GENERIC,213658,1000,2018-10-29,3.0,395.0
GENERIC,88834,500,2018-10-29,,197.5
GENERIC,0,500,2018-10-29,1.0,197.5
GENERIC,42564,1000,2018-10-29,3.0,395.0
GENERIC,25917,500,2018-10-29,,197.5
GENERIC,214708,1000,2018-10-29,8.0,395.0
GENERIC,16559,500,2018-10-29,3.0,197.5
GENERIC,51338,1000,2018-10-29,4.0,395.0
BULK,41432,5000,2018-10-29,23.0,2273.0
GENERIC,213930,10000,2018-10-29,,3640.0
GENERIC,7.00038e+09,14111,2018-10-29,91.0,5136.4
GENERIC,7.02842e+09,9615,2018-10-29,50.0,3499.86
GENERIC,40756,1000,2018-10-29,,395.0
GENERIC,224245,500,2018-10-29,7.0,197.5
GENERIC,41432,3500,2018-10-29,10.0,1382.5
GENERIC,226548,1000,2018-10-29,4.0,395.0
GENERIC,217973,1000,2018-10-29,2.0,395.0
GENERIC,28797,1000,2018-10-29,,395.0
GENERIC,7.00005e+09,21245,2018-10-29,167.0,6419.17
GENERIC,73235,1000,2018-10-29,7.0,395.0
GENERIC,37089,500,2018-10-29,,197.5
GENERIC,208749,500,2018-10-29,3.0,197.5
GENERIC,53884,2000,2018-10-29,3.0,790.0
GENERIC,80366,1500,2018-10-29,1.0,592.5
GENERIC,67411,500,2018-10-29,,197.5
GENERIC,75870,1000,2018-10-29,4.0,395.0
RADIUS,54704,500,2018-10-29,,247.8
RADIUS,16315,375,2018-10-29,4.0,185.85
RADIUS,72946,250,2018-10-29,5.0,146.7
RADIUS,523,225,2018-10-29,5.0,169.99
RADIUS,70590,125,2018-10-29,,80.69
RADIUS,44941,150,2018-10-29,,113.33
RADIUS,211483,900,2018-10-29,,618.12
RADIUS,7.00013e+09,75,2018-10-29,,51.51
RADIUS,212626,75,2018-10-29,,51.51
RADIUS,7.02965e+09,125,2018-10-29,6.0,73.35
RADIUS,84428,125,2018-10-29,,73.35
RADIUS,219227,375,2018-10-29,,220.05
RADIUS,72086,375,2018-10-29,7.0,220.05
RADIUS,7.00051e+09,125,2018-10-29,1.0,73.35
RADIUS,213957,125,2018-10-29,,73.35
RADIUS,78930,75,2018-10-29,,56.66
RADIUS,7.02738e+09,1000,2018-10-29,3.0,586.8
RADIUS,0,125,2018-10-29,,73.35
RADIUS,212619,375,2018-10-29,,220.05
RADIUS,212619,250,2018-10-29,,146.7
RADIUS,7.01012e+09,125,2018-10-29,,73.35
RADIUS,7.00029e+09,125,2018-10-29,,73.35
RADIUS,7.00029e+09,2000,2018-10-29,6.0,1173.6
RADIUS,7.00008e+09,250,2018-10-29,,146.7
RADIUS,7.01182e+09,250,2018-10-29,,146.7
RADIUS,7.00002e+09,75,2018-10-29,5.0,51.51
RADIUS,40364,375,2018-10-29,,283.31
RADIUS,7.02214e+09,125,2018-10-29,,73.35
RADIUS,7.02679e+09,277,2018-10-29,4.0,162.54
RADIUS,7.02679e+09,125,2018-10-29,,73.35
RADIUS,213928,125,2018-10-29,,73.35
RADIUS,7.03e+09,150,2018-10-29,,103.02
RADIUS,7.00219e+09,125,2018-10-29,1.0,73.35
RADIUS,42211,125,2018-10-29,,80.69
RADIUS,86368,125,2018-10-29,,73.35
RADIUS,73677,4500,2018-10-29,7.0,3090.6
RADIUS,7.02796e+09,125,2018-10-29,,73.35
RADIUS,7.00001e+09,150,2018-10-29,1.0,103.02
RADIUS,7.00001e+09,75,2018-10-29,1.0,51.51
RADIUS,59272,250,2018-10-29,,161.38
RADIUS,214636,500,2018-10-29,,293.4
RADIUS,211835,2250,2018-10-29,17.0,1013.63
RADIUS,209453,75,2018-10-29,1.0,51.51
RADIUS,213705,125,2018-10-29,,80.69
RADIUS,76059,125,2018-10-29,,80.69
RADIUS,7.02733e+09,625,2018-10-29,,366.75
